pipeline,variant,bin_idx,used_mean,used_sem,samples
UtilizationPriced+DynamicLearning,sparse,5,89.23844082767029,1.1596053889562277,50
UtilizationPriced+DynamicLearning,sparse,6,88.93984842612272,1.1946659909495352,50
UtilizationPriced+DynamicLearning,sparse,7,89.95826487325026,1.0316565455226931,50
UtilizationPriced+DynamicLearning,sparse,8,89.43029379425552,1.2544985769188584,50
UtilizationPriced+DynamicLearning,sparse,9,89.68573382502777,1.169082861963448,50
UtilizationPriced+DynamicLearning,sparse,10,0.0,0.0,50
UtilizationPriced+PrimalDual,dense,0,88.6942336949915,1.5733479650171456,50
UtilizationPriced+PrimalDual,dense,1,88.40411862522569,1.2768177732031911,50
UtilizationPriced+PrimalDual,dense,2,88.4148563904011,1.4911172451947703,50
UtilizationPriced+PrimalDual,dense,3,90.54307888927255,1.377516918880781,50
UtilizationPriced+PrimalDual,dense,4,91.14067919660224,1.1664689621337883,50
UtilizationPriced+PrimalDual,dense,5,89.59002613809376,1.3548774755749815,50
UtilizationPriced+PrimalDual,dense,6,92.49653176905487,0.9843324138183218,50
UtilizationPriced+PrimalDual,dense,7,90.2184923801763,1.41834867878439,50
UtilizationPriced+PrimalDual,dense,8,90.84245764540692,1.129616001477633,50
UtilizationPriced+PrimalDual,dense,9,90.18505798933626,1.3006458780881838,50
UtilizationPriced+PrimalDual,dense,10,0.0,0.0,50
UtilizationPriced+PrimalDual,sparse,0,90.51103106995998,1.1774984373695294,50
UtilizationPriced+PrimalDual,sparse,1,91.39830355445909,1.0996953295809093,50
UtilizationPriced+PrimalDual,sparse,2,91.893423391502,1.1264022954394173,50
UtilizationPriced+PrimalDual,sparse,3,90.51418446376476,1.206910119324361,50
UtilizationPriced+PrimalDual,sparse,4,89.02322024711856,1.324935505203111,50
UtilizationPriced+PrimalDual,sparse,5,88.49022469332216,1.399418941946033,50
UtilizationPriced+PrimalDual,sparse,6,90.21788873022045,1.3363119126404082,50
UtilizationPriced+PrimalDual,sparse,7,88.94845460658999,1.3044639740397967,50
UtilizationPriced+PrimalDual,sparse,8,89.33233212704187,1.4810665013473912,50
UtilizationPriced+PrimalDual,sparse,9,90.66449982176213,1.2512316687992744,50
UtilizationPriced+PrimalDual,sparse,10,0.0,0.0,50
